CustomerID,Gender,Age,MonthlyCharges,ContractType,TenureMonths,PaymentMethod,SupportCalls,SatisfactionScore,Churn
C08149,Male,46.0,94.64,Monthly,52,Credit Card,3,6.0,No
C08150,Male,19.0,113.23,Yearly,18,,2,7.0,No
C08151,Female,53.0,77.09,Monthly,6,Bank Transfer,1,7.0,No
C08152,Female,36.0,169.64,Two-Year,49,E-Wallet,4,6.0,No
C08153,Male,19.0,42.16,Yearly,2,Credit Card ,2,5.0,No
C08154,Female,32.0,37.5,Yearly,8,Bank Transfer,0,5.0,No
C08155,Female,42.0,105.76,Monthly,1,Bank Transfer,4,6.0,No
C08156,Male,31.0,57.7,Monthly,5,Credit Card,1,6.0,No
C08157,Female,38.0,4818.0,Two-Year,3,Bank Transfer,3,5.0,No
C08158,Male,46.0,47.36,Monthly,5,E-Wallet,2,6.0,No
C08159,Male,35.0,61.26,Monthly,36,Credit Card,3,7.0,No
C08160,Female,26.0,40.82,Monthly,7,Cash,3,8.0,No
C08161,Female,34.0,34.58,Two-Year,5,Cash,3,9.0,No
C08162,Male,54.0,49.73,Monthly,13,Credit Card,5,6.0,No
C08163,Male,58.0,33.82,Monthly,14,E-Wallet,2,9.0,Yes
C08164,Male,18.0,72.66,Monthly,50,Credit Card,2,6.0,No
C08165,Male,51.0,22.77,Two-Year,10,E-Wallet,4,10.0,No
C08166,Male,41.0,56.87,Monthly,17,Bank Transfer,4,6.0,No
C08167,Male,49.0,68.98,Monthly,6,E-Wallet,2,6.0,Yes
C08168,Female,31.0,,Monthly,3,Credit Card,3,6.0,Yes
C08169,Male,18.0,89.3,Monthly,7,E-Wallet,3,4.0,No
C08170,Male,45.0,29.47, Monthly ,7,E-Wallet,2,10.0,No
C08171,Female,26.0,39.83,Monthly,7,E-Wallet,2,9.0,Yes
C08172,Female,21.0,47.06,Monthly,15,Bank Transfer,1,9.0,Yes
C08173,Male,22.0,,Monthly,7,Bank Transfer,1,8.0,No
C08174,Male,45.0,60.24,Monthly,37,E-Wallet,3,8.0,No
C08175,Female,39.0,143.24,Two-Year,49,Cash,4,9.0,No
C08176,Male,47.0,37.99,Monthly,9,Credit Card,4,6.0,No
C08177,F,46.0,29.14,Monthly,10,Credit Card,0,5.0,No
C08178,Female,32.0,122.13,Monthly,7,E-Wallet,2,8.0,Yes
C08179,Male,37.0,28.68,Monthly,6,Bank Transfer,4,8.0,Yes
C08180,Male,31.0,74.25,Yearly,51,E-Wallet,4,7.0,Yes
C08181,Male,35.0,35.15,Yearly,1,Credit Card,6,7.0,Yes
C08182,Male,26.0,21.52,Monthly,7,E-Wallet,1,5.0,No
C08183,Male,42.0,46.12,Yearly,2,E-Wallet,1,7.0,No
C08184,Female,50.0,81.84,Yearly,16,Bank Transfer,4,5.0,No
C08185,Male,28.0,31.51,Monthly,3,E-Wallet,2,5.0,No
C08186,Male,53.0,70.76,Monthly,26,E-Wallet,2,7.0,Yes
C08187,Male,39.0,76.96,Monthly,6,E-Wallet,3,5.0,No
C08188,Female,40.0,30.81,Two-Year,30,Credit Card,4,8.0,No
C08189,Female,18.0,49.28,Monthly,52,E-Wallet,5,4.0,No
C08190,Male,18.0,111.02,Monthly,18,Bank Transfer,2,8.0,No
C08191,Female,39.0,73.17,Yearly,12,Credit Card,1,3.0,No
C08192,Male,47.0,48.54,Monthly,2,E-Wallet,4,4.0,No
C08193,Male,29.0,65.82,Monthly,33,Bank Transfer,3,10.0,No
C08194,Male,58.0,40.11,Monthly,18,Bank Transfer,1,9.0,No
C08195,Male,46.0,90.12,Monthly,5,E-Wallet,5,4.0,No
C08196,Male,27.0,90.1,Monthly,8,Bank Transfer,1,7.0,No
C08197,Female,38.0,57.65,Monthly,1,E-Wallet,0,4.0,No
C08198,Male,67.0,60.57,Monthly,13,Credit Card,4,8.0,No
C08199,Female,23.0,34.83,Yearly,2,E-Wallet,1,7.0,No
C08200,male,44.0,29.71,Monthly,13,Credit Card,1,6.0,No
C08201,Male,34.0,46.09,Monthly,14,Credit Card,2,6.0,Yes
C08202,Male,,52.49,Monthly,5,Credit Card,2,8.0,No
C08203,Female,53.0,88.07,Yearly,36,Credit Card,1,7.0,No
C08204,Male,33.0,82.69,Yearly,19,E-Wallet,1,4.0,Yes
C08205,Female,51.0,59.33,Monthly,9,E-Wallet,2,6.0,No
C08206,Male,64.0,93.29,Monthly,31,Credit Card,1,5.0,No
C08207,Male,38.0,35.71,Yearly,24,Credit Card,5,7.0,No
C08208,FEMALE,47.0,88.66,Monthly,15,Credit Card,0,6.0,No
C08209,Male,30.0,38.26,Monthly,2,Bank Transfer,4,7.0,Yes
C08210,Male,38.0,95.38, Monthly ,9,Credit Card,4,8.0,No
C08211,Male,35.0,54.27,Two-Year,24,Credit Card,3,4.0,Yes
C08212,Female,47.0,1388.0,Two-Year,12,E-Wallet,4,7.0,No
C08213,Male,52.0,75.84,Monthly,10,E-Wallet,1,9.0,No
C08214,Female,36.0,78.59,Monthly,38,Credit Card,4,8.0,No
C08215,Male,56.0,44.46,Yearly,1,Credit Card,2,5.0,No
C08216,Male,56.0,46.2,Monthly,1,E-Wallet,5,7.0,Yes
C08217,Female,48.0,50.82,Monthly,27,E-Wallet,4,5.0,No
C08218,Male,31.0,22.96,Monthly,1,Credit Card,2,8.0,No
C08219,F,,18.84,Monthly,5,Cash,1,5.0,No
C08220,Female,28.0,98.07,Yearly,31,Credit Card,2,4.0,No
C08221,Female,49.0,37.68,Monthly,15,Bank Transfer,2,8.0,No
C08222,Male,23.0,125.82,Monthly,13,Credit Card,3,10.0,No
C08223,Male,46.0,101.16,Monthly,13,Cash,5,8.0,No
C08224,Female,25.0,110.52,Yearly,5,Credit Card,2,9.0,No
C08225,Male,47.0,40.75,Yearly,10,Bank Transfer,4,4.0,No
C08226,Female,38.0,26.48,Monthly,12,Credit Card,5,9.0,Yes
C08227,Male,54.0,33.48,Two-Year,5,,2,9.0,No
C08228,Male,51.0,44.66,Monthly,20,E-Wallet,4,8.0,No
C08229,Female,55.0,18.77,Yearly,5,Cash,2,4.0,Yes
C08230,Female,55.0,44.08,Monthly,1,Cash,2,9.0,No
C08231,Male,39.0,49.86,Monthly,3,E-Wallet,3,8.0,No
C08232,Male,24.0,30.49,Monthly,7,E-Wallet,3,6.0,No
C08233,Female,,34.18,Monthly,29,Cash,6,,Yes
C08234,Female,18.0,49.44,Yearly,7,Credit Card,2,8.0,No
C08235,Male,24.0,64.09,Yearly,2,Credit Card,0,4.0,No
C08236,Female,38.0,36.57,Monthly,3,Credit Card,3,5.0,No
C08237,Female,31.0,62.27,Monthly,10,Bank Transfer,4,10.0,No
C08238,Female,35.0,3064.0,Two-Year,3,Cash,5,5.0,Yes
C08239,Female,43.0,55.76,Monthly,1,Bank Transfer,2,10.0,No
C08240,Male,34.0,40.71,Monthly,16,Bank Transfer,1,6.0,No
C08241,Female,24.0,29.96,Yearly,19,E-Wallet,1,5.0,Yes
C08242,Female,37.0,3036.0,Monthly,23,Cash,2,,No
C08243,M,,72.5,Monthly,23,E-Wallet,4,8.0,No
C08244,Male,34.0,85.85,Monthly,6,E-Wallet,2,10.0,No
C08245,Male,54.0,52.58,Monthly,16,Credit Card,0,6.0,No
C08246,Female,34.0,50.71,Yearly,11,Bank Transfer,2,5.0,No
C08247,Male,59.0,68.09,Monthly,1,Credit Card,4,7.0,No
C08248,Female,55.0,23.91,Monthly,7,Credit Card,1,6.0,No
C08249,Female,31.0,33.06,Monthly,1,Credit Card,2,,No
C08250,Female,24.0,38.13,Monthly,2,E-Wallet,1,8.0,No
C08251,Female,,44.5,Monthly,1,Bank Transfer,2,7.0,Yes
C08252,Female,51.0,36.75,Yearly,39,Bank Transfer,1,10.0,No
C08253,Male,32.0,63.42,Monthly,23,Credit Card,2,2.0,No
C08254,Female,48.0,56.64,Yearly,7,Cash,2,6.0,No
C08255,Male,52.0,102.19,Monthly,4,Bank Transfer,1,6.0,No
C08256,Female,,166.2,Monthly,1,Credit Card,3,9.0,Yes
C08257,Male,29.0,30.93,Yearly,7, E-Wallet,3,8.0,No
C08258,Female,46.0,58.34,Monthly,12,Cash,1,,No
C08259,Female,39.0,58.29,Monthly,20,Cash,1,4.0,No
C08260,Female,29.0,54.25,Monthly,1,Bank Transfer,1,5.0,No
C08261,Male,33.0,33.51,Monthly,7,Bank Transfer,2,,No
C08262,Male,37.0,36.13,Two-Year,46,Cash,6,9.0,Yes
C08263,Female,,60.84,Monthly,2,E-Wallet,2,8.0,No
C08264,Male,47.0,35.68,Yearly,7,,2,4.0,No
C08265,Female,32.0,58.65,Monthly,4,Bank Transfer,4,6.0,No
C08266,Male,18.0,48.88,Monthly,2,Cash,1,9.0,No
C08267,Female,37.0,58.19,Two-Year,22,Bank Transfer,4,6.0,No
C08268,Male,29.0,35.55,Two-Year,15,Bank Transfer,2,9.0,No
C08269,Female,58.0,58.61,Two-Year,7,Credit Card,1,7.0,No
C08270,Female,30.0,36.73,Monthly,6,Bank Transfer,2,8.0,No
C08271,Male,24.0,58.69,Monthly,22,E-Wallet,2,10.0,No
C08272,Male,44.0,99.76,Monthly,2,Bank Transfer,4,6.0,No
C08273,Male,30.0,61.4,Monthly,2,Bank Transfer,3,5.0,No
C08274,Female,28.0,63.11,Monthly,29,Credit Card,4,5.0,No
C08275,Female,44.0,78.87,Yearly,21,Cash,4,7.0,No
C08276,Female,,29.03,Yearly,18,Bank Transfer,1,7.0,No
C08277,Male,20.0,118.33,Monthly,12,Credit Card,2,5.0,No
C08278,male,,33.95,Monthly,5,Credit Card,3,9.0,No
C08279,Male,44.0,81.11,Two-Year,33,E-Wallet,3,7.0,No
C08280,Male,34.0,76.41,Monthly,9,Bank Transfer,3,8.0,Yes
C08281,Male,37.0,,Monthly,4,Credit Card,2,4.0,No
C08282,Female,44.0,85.97,Monthly,6,Credit Card,2,4.0,Yes
C08283,Female,49.0,68.31,Monthly,1,Cash,0,5.0,No
C08284,Male,28.0,127.8,Monthly,4,Cash,5,8.0,Yes
C08285,Female,42.0,59.56,Monthly,3,Credit Card,0,3.0,Yes
C08286,Female,31.0,52.0,Monthly,2,Credit Card,3,4.0,Yes
C08287,Male,35.0,43.31,Monthly,1,Credit Card,3,3.0,No
C08288,Male,39.0,24.92,Monthly,4,E-Wallet,0,2.0,Yes
C08289,Male,,47.31,Monthly,2,Credit Card,3,7.0,Yes
C08290,Male,46.0,,Yearly,1,Credit Card,2,10.0,Yes
C08291,Female,43.0,61.43,Monthly,2,Credit Card,4,8.0,Yes
C08292,Female,19.0,28.78,Monthly,3,Cash,0,7.0,Yes
C08293,F,,49.03,Yearly,7,E-Wallet,2,6.0,No
C08294,Male,33.0,70.76,Monthly,11,Bank Transfer,2,7.0,No
C08295,Female,59.0,73.99,Monthly,5,E-Wallet,1,6.0,No
C08296,Female,27.0,23.64,Yearly,2,E-Wallet,3,8.0,No
C08297,Female,35.0,75.03,Monthly,34,E-Wallet,3,6.0,No
C08298,Female,31.0,48.86,Yearly,9,Credit Card,0,7.0,No
C08299,Male,31.0,50.24,Yearly,17,Bank Transfer,2,,No
C08300,Female,40.0,18.84,Monthly,15,E-Wallet,2,2.0,Yes
C08301,Female,54.0,106.92,Monthly,5,Bank Transfer,2,9.0,No
C08302,Male,43.0,59.12,Monthly,10,Credit Card,4,5.0,No
C08303,Female,28.0,,Monthly,12,Credit Card,1,9.0,Yes
C08304,Male,71.0,64.64,Yearly,6,Cash,0,8.0,No
C08305,Male,38.0,63.75,Monthly,14,E-Wallet,2,5.0,No
C08306,Male,31.0,94.65,Monthly,19,E-Wallet,5,7.0,No
C08307,Male,54.0,47.5,Monthly,6,E-Wallet,3,,No
C08308,Male,32.0,54.89,Monthly,1,Credit Card,2,9.0,No
C08309,Male,57.0,40.88,Monthly,6,Credit Card,3,5.0,Yes
C08310,Male,27.0,71.46,Monthly,2,Bank Transfer,2,,No
C08311,Male,55.0,38.38,Yearly,3,Bank Transfer,2,5.0,No
C08312,Male,40.0,36.53,Monthly,6,E-Wallet,6,4.0,No
C08313,Male,,52.96,Monthly,3,Credit Card,3,,No
C08314,Female,60.0,31.45,Monthly,33,Credit Card,0,5.0,No
C08315,Male,24.0,112.28,Monthly,13,Credit Card,0,5.0,No
C08316,Male,53.0,129.97,Monthly,9,Credit Card,4,6.0,Yes
C08317,Female,21.0,44.52,Monthly,1,Credit Card,1,6.0,Yes
C08318,Female,25.0,29.25,Monthly,2,Credit Card,3,5.0,No
C08319,Female,28.0,63.53,Monthly,19,Credit Card,4,6.0,Yes
C08320,Male,44.0,43.95,Monthly,6,Credit Card,2,9.0,No
C08321,Male,38.0,92.63,Yearly,1,Credit Card,4,6.0,Yes
C08322,Female,35.0,38.31,Monthly,21,,1,6.0,No
C08323,FEMALE,39.0,69.76,Yearly,5,Bank Transfer,0,,No
C08324,Male,45.0,,Monthly,6,Credit Card,3,8.0,No
C08325,Male,46.0,40.27,Yearly,44,Bank Transfer,4,2.0,No
C08326,Female,51.0,60.83,Monthly,1,E-Wallet,1,6.0,No
C08327,Male,59.0,81.07,Monthly,16,Credit Card,4,6.0,No
C08328,Female,37.0,56.77,Yearly,36,Cash,0,4.0,Yes
C08329,Female,31.0,57.04,Yearly,1,Credit Card,0,5.0,No
C08330,Male,45.0,36.86,Two-Year,25,Credit Card,1,5.0,No
C08331,Female,24.0,91.37,Monthly,7,Credit Card,3,6.0,No
C08332,Female,29.0,87.36,Monthly,26,Credit Card,2,5.0,No
C08333,Female,49.0,45.39,Monthly,5,Bank Transfer,4,3.0,No
C08334,Male,36.0,51.63,Monthly,49,Credit Card,3,8.0,No
C08335,Female,23.0,103.17,Two-Year,13,E-Wallet,4,7.0,No
C08336,Male,20.0,32.78,Monthly,12,E-Wallet,4,7.0,No
C08337,Female,38.0,71.66,Monthly,20,Bank Transfer,5,,Yes
C08338,Male,51.0,42.46,Monthly,7,Bank Transfer,0,5.0,No
C08339,Male,51.0,,Monthly,4,Bank Transfer,3,9.0,No
C08340,Female,39.0,56.18,Monthly,4,Credit Card,1,7.0,No
C08341,Female,62.0,96.27,Monthly,5,Credit Card,2,4.0,No
C08342,Female,,38.76,Monthly,12,Credit Card,4,6.0,No
C08343,Male,36.0,31.13,Monthly,22,,2,8.0,No
C08344,Male,18.0,49.14,Monthly,9,Credit Card,3,4.0,No
C08345,Female,32.0,61.45,Monthly,7,Bank Transfer,3,0.0,No
C08346,Female,48.0,43.39,Yearly,19,Bank Transfer,3,9.0,No
C08347,Female,56.0,76.8,Monthly,5,Credit Card,3,9.0,No
C08348,Male,28.0,49.68,Monthly,15,Credit Card,1,5.0,No
C08349,Male,,21.4,Monthly,2,Credit Card,3,5.0,No
C08350,Female,50.0,70.02,Yearly,2,Credit Card,1,,Yes
C08351,Female,38.0,36.7,Monthly,13,Bank Transfer,4,7.0,No
C08352,Male,18.0,46.4,Two-Year,2,,2,5.0,Yes
C08353,Female,40.0,109.83,Monthly,3,Credit Card,1,8.0,Yes
C08354,Female,47.0,121.24,Monthly,12,Credit Card,0,4.0,No
C08355,Male,26.0,42.14,Monthly,7,Credit Card,2,7.0,No
C08356,Male,34.0,,Monthly,10,Credit Card,1,7.0,No
C08357,Male,,42.58,Monthly,46,Credit Card,1,6.0,Yes
C08358,Female,18.0,47.99,Monthly,12,Bank Transfer,2,8.0,No
C08359,Male,,41.57,Monthly,11,Credit Card,2,6.0,No
C08360,Male,37.0,25.13,Monthly,6,E-Wallet,2,9.0,No
C08361,Female,57.0,56.98,Monthly,12,E-Wallet,4,5.0,No
C08362,Male,48.0,62.16,Yearly,1,Credit Card,1,8.0,No
C08363,Male,33.0,40.37,Monthly,10,,2,4.0,No
C08364,Male,37.0,89.08,Monthly,1,,0,6.0,Yes
C08365,Male,44.0,,Monthly,3,Credit Card,6,4.0,Yes
C08366,Female,49.0,40.99,Monthly,10,Credit Card,2,5.0,No
C08367,Male,41.0,69.19,Yearly,14,Bank Transfer,3,6.0,No
C08368,Female,51.0,27.27,Monthly,6,Credit Card,0,6.0,Yes
C08369,Female,34.0,82.11,Monthly,7,E-Wallet,1,9.0,Yes
C08370,Male,26.0,45.56,Monthly,9,Cash,0,7.0,No
C08371,Male,37.0,85.22,Monthly,18,E-Wallet,0,8.0,No
C08372,Male,40.0,97.48,Yearly,1,E-Wallet,4,4.0,No
C08373,FEMALE,23.0,72.83,Monthly,8,,0,7.0,No
C08374,Female,21.0,37.89,Two-Year,1,E-Wallet,2,8.0,No
C08375,Female,43.0,31.1,Two-Year,5,Credit Card,1,5.0,No
C08376,Male,33.0,28.64,Yearly,9,Cash,0,7.0,No
C08377,Male,36.0,89.69,Monthly,1,E-Wallet,4,6.0,Yes
C08378,Male,33.0,51.38,Monthly,8,Credit Card,4,6.0,No
C08379,Female,56.0,41.69,Monthly,32,E-Wallet,2,5.0,No
C08380,Male,53.0,51.45,Two-Year,14,Credit Card,1,,No
C08381,Male,23.0,88.79,Monthly,19,Credit Card,4,10.0,No
C08382,Male,31.0,77.51,Yearly,11,E-Wallet,5,6.0,No
C08383,Female,48.0,66.51,Two-Year,28,Credit Card,2,10.0,No
C08384,Female,45.0,72.75,Yearly,2,E-Wallet,3,7.0,No
C08385,Male,37.0,59.21,Monthly,8,Credit Card,6,7.0,No
C08386,Male,24.0,62.55,Monthly,11,Credit Card,7,8.0,Yes
C08387,Female,29.0,60.31,Monthly,25,E-Wallet,2,6.0,No
C08388,Male,,54.6,Monthly,5,,3,9.0,No
C08389,Female,41.0,76.63,Two-Year,1,Credit Card,6,7.0,No
C08390,Male,58.0,64.24,Two-Year,44,Credit Card,1,8.0,No
C08391,Female,29.0,36.73,Monthly,1,Bank Transfer,6,6.0,No
C08392,Male,25.0,69.27,Monthly,2,Bank Transfer,3,7.0,No
C08393,Female,36.0,61.02,Monthly,7,Bank Transfer,2,4.0,No
C08394,Female,50.0,71.89,Monthly,9,E-Wallet,3,10.0,No
C08395,Female,20.0,52.1,Monthly,22,E-Wallet,3,7.0,No
C08396,Female,55.0,,Monthly,8,,2,6.0,No
C08397,Female,35.0,,Two-Year,10,Credit Card,2,5.0,Yes
C08398,Male,29.0,75.62,Two-Year,3,Credit Card,4,7.0,No
C08399,Female,18.0,44.46,Monthly,11,Bank Transfer,3,5.0,Yes
C08400,Female,46.0,45.87,Monthly,6,Cash,0,5.0,Yes
C08401,Male,35.0,71.59,Monthly,2,Bank Transfer,1,8.0,No
C08402,Female,40.0,47.03,Yearly,36,Bank Transfer,2,4.0,No
C08403,Female,27.0,147.32,Monthly,2,E-Wallet,1,2.0,Yes
C08404,Female,34.0,70.45,Monthly,14,Credit Card,5,8.0,Yes
C08405,Male,32.0,55.21,Monthly,29,Credit Card,3,7.0,No
C08406,Male,36.0,78.96,Monthly,3,Credit Card,3,6.0,No
C08407,Male,29.0,43.98,Yearly,4,Cash,1,,No
C08408,Male,,82.71,Two-Year,7,E-Wallet,1,6.0,No
C08409,Male,,81.68,Monthly,5,E-Wallet,0,7.0,No
C08410,Male,21.0,95.98,Yearly,18,Credit Card,3,7.0,Yes
C08411,Male,40.0,44.77,Monthly,5,Bank Transfer,2,8.0,No
C08412,Female,18.0,31.49,Monthly,52,Credit Card,2,0.0,No
C08413,Male,18.0,41.49,Yearly,24,E-Wallet,2,6.0,No
C08414,Male,39.0,48.1,Monthly,28,Bank Transfer,4,7.0,Yes
C08415,Male,40.0,115.61, Monthly ,1,Credit Card,1,7.0,No
C08416,Male,53.0,146.61,Yearly,3,Credit Card,5,3.0,No
C08417,Female,42.0,63.76,Monthly,3,Bank Transfer,3,6.0,No
C08418,Female,36.0,54.83,Monthly,14,E-Wallet,2,5.0,No
C08419,Female,26.0,46.64,Monthly,1,Credit Card,3,8.0,No
C08420,Male,55.0,79.13,Monthly,20, E-Wallet,3,4.0,Yes
C08421,Female,,146.18,Monthly,10,E-Wallet,2,7.0,No
C08422,Male,23.0,121.95,Monthly,11,E-Wallet,3,6.0,No
C08423,M,38.0,,Monthly,10,E-Wallet,5,3.0,Yes
C08424,Male,39.0,90.51,Two-Year,10,Credit Card,2,9.0,No
C08425,Male,33.0,79.4,Yearly,3,Cash,7,7.0,No
C08426,Male,47.0,53.45,Monthly,4,Credit Card,2,5.0,Yes
C08427,Male,47.0,39.2,Yearly,9,Credit Card,1,7.0,No
C08428,Female,35.0,54.09,Monthly,14,Bank Transfer,2,,No
C08429,Male,34.0,66.03, Monthly ,4,Credit Card,3,4.0,Yes
C08430,Male,55.0,28.39,Yearly,20,Cash,2,5.0,No
C08431,Male,49.0,50.97,Monthly,20,Bank Transfer,2,4.0,Yes
C08432,Female,38.0,37.65,Monthly,4,Credit Card,4,3.0,Yes
C08433,Male,18.0,86.16,Yearly,10,Cash,2,9.0,No
C08434,Female,42.0,42.63,Monthly,6,Bank Transfer,4,10.0,No
C08435,Female,46.0,63.29,Monthly,3,,5,5.0,Yes
C08436,Male,18.0,39.84,Monthly,20,,2,5.0,No
C08437,Male,41.0,112.05,Monthly,58,E-Wallet,4,5.0,Yes
C08438,Male,32.0,25.4,Monthly,11,Credit Card,1,8.0,No
C08439,Female,35.0,67.64,Monthly,30,Credit Card,4,9.0,No
C08440,Male,27.0,30.73,Monthly,13,Bank Transfer,1,8.0,No
C08441,Male,36.0,43.41,Monthly,11,Cash,0,8.0,No
C08442,Male,54.0,59.91,Monthly,8,Credit Card,4,8.0,No
C08443,Female,32.0,61.25,Two-Year,4,Credit Card,2,5.0,No
C08444,Male,49.0,60.53,Two-Year,2,E-Wallet,2,3.0,Yes
C08445,Male,28.0,58.46,Monthly,8,E-Wallet,3,8.0,No
C08446,Female,,40.9,Yearly,10,Bank Transfer,3,6.0,No
C08447,Female,38.0,50.71,Two-Year,9,E-Wallet,2,7.0,No
C08448,Female,42.0,55.38,Two-Year,15,,2,6.0,No
C08449,Male,38.0,59.62,Yearly,3,,3,7.0,No
C08450,Female,45.0,53.01,Yearly,6,Bank Transfer,2,7.0,No
C08451,Female,18.0,75.82,Monthly,7,Credit Card,1,6.0,No
C08452,Male,20.0,56.94,Monthly,3,Credit Card,1,10.0,No
C08453,Female,43.0,59.78,Monthly,29,Credit Card,0,6.0,No
C08454,Male,,45.96,Monthly,14,Credit Card,0,4.0,Yes
C08455,Female,31.0,34.0,Two-Year,2,E-Wallet,3,6.0,No
C08456,Male,37.0,58.52,Monthly,15,E-Wallet,3,6.0,No
C08457,Female,28.0,94.01,Two-Year,10,Bank Transfer,3,4.0,No
C08458,male,29.0,66.67,Yearly,9,Credit Card,2,10.0,No
C08459,Female,41.0,37.79,Monthly,56,,0,7.0,No
C08460,Male,50.0,78.78,Monthly,12,Cash,2,5.0,Yes
C08461,Female,26.0,46.96,Monthly,28,Bank Transfer,1,7.0,No
C08462,Female,31.0,75.31,Monthly,30,E-Wallet,3,9.0,No
C08463,Male,29.0,46.25,Yearly,2,Credit Card,2,3.0,Yes
C08464,Female,18.0,64.01,Two-Year,1,Credit Card,2,10.0,No
C08465,Female,39.0,43.24,Monthly,7,Credit Card,3,4.0,No
C08466,Male,49.0,43.73,Monthly,18,Bank Transfer,3,9.0,No
C08467,Male,50.0,26.98,Monthly,21,E-Wallet,5,3.0,No
C08468,Female,27.0,68.75,Monthly,19,E-Wallet,1,8.0,No
C08469,Male,22.0,64.49,Yearly,8,,1,,Yes
C08470,Male,38.0,66.15,Monthly,17,Cash,1,10.0,No
C08471,Male,47.0,61.8,Monthly,16,Credit Card,3,5.0,Yes
C08472,Male,39.0,,Monthly,5,E-Wallet,1,5.0,No
C08473,Male,41.0,84.32,Monthly,3,E-Wallet,2,5.0,No
C08474,Male,51.0,85.35,Monthly,12,Credit Card,2,8.0,No
C08475,Female,29.0,38.29,Monthly,14,E-Wallet,1,,No
C08476,Female,35.0,3451.0,Monthly,11,Bank Transfer,1,5.0,No
C08477,Male,57.0,80.94,Monthly,3, E-Wallet,3,8.0,No
C08478,Female,35.0,44.19,Monthly,4,Credit Card,3,6.0,No
C08479,Female,22.0,47.79,Monthly,15,Bank Transfer,4,5.0,No
C08480,Female,29.0,69.43,Two-Year,40,Credit Card,2,15.0,No
C08481,Male,26.0,27.67, Monthly ,35,Credit Card,1,10.0,No
C08482,Male,42.0,33.45,Monthly,9,E-Wallet,3,7.0,No
C08483,Female,27.0,34.97,Yearly,27,Bank Transfer,1,4.0,No
C08484,Female,41.0,24.33,Yearly,1,Credit Card,4,8.0,No
C08485,Female,29.0,88.96,Monthly,24,Bank Transfer,3,8.0,No
C08486,Female,18.0,22.32,Yearly,8,E-Wallet,2,6.0,No
C08487,Male,41.0,63.71,Monthly,19,Credit Card,1,7.0,No
C08488,Male,39.0,78.67,Yearly,1,,2,2.0,Yes
C08489,Male,44.0,47.84,Monthly,25,E-Wallet,0,4.0,Yes
C08490,Male,29.0,40.42,Two-Year,11,Credit Card,3,6.0,No
C08491,male,28.0,60.63,Monthly,4,E-Wallet,3,5.0,Yes
C08492,Male,42.0,54.64,Monthly,6,Bank Transfer,5,6.0,No
C08493,Male,56.0,85.76,Monthly,3,Bank Transfer,4,7.0,No
C08494,Female,38.0,, Monthly ,7,E-Wallet,0,6.0,No
C08495,Male,43.0,36.11,Monthly,5,Cash,2,7.0,No
C08496,Female,34.0,70.3,Monthly,10,E-Wallet,2,6.0,No
C08497,FEMALE,,55.85,Monthly,21,Credit Card,3,7.0,No
C08498,Female,49.0,76.59,Monthly,49,Credit Card,1,5.0,No
C08499,Male,48.0,61.43,Monthly,4,Bank Transfer,4,8.0,No
C08500,Male,46.0,51.39,Monthly,2,E-Wallet,0,7.0,No
C08501,Male,35.0,47.65,Monthly,7,Bank Transfer,4,3.0,Yes
C08502,Male,45.0,155.44,Monthly,2,Cash,4,7.0,Yes
C08503,Male,48.0,108.93,Monthly,22,Credit Card,3,7.0,No
C08504,Female,57.0,68.24,Monthly,9,Credit Card,1,5.0,No
C08505,Male,49.0,56.56,Monthly,12,,2,9.0,No
C08506,Female,38.0,69.56,Monthly,2,E-Wallet,2,6.0,No
C08507,Male,22.0,79.21,Monthly,17,Bank Transfer,7,4.0,Yes
C08508,Female,39.0,65.92,Monthly,44,Credit Card,3,4.0,Yes
C08509,Female,41.0,,Monthly,8,E-Wallet,2,8.0,No
C08510,Male,46.0,121.88,Monthly,40,Credit Card,3,11.0,No
C08511,Male,,61.0,Monthly,1,Credit Card,1,4.0,Yes
C08512,Female,36.0,135.13,Yearly,1,Credit Card,4,7.0,No
C08513,Female,63.0,59.4,Yearly,39,Cash,3,8.0,No
C08514,Female,18.0,48.88,Two-Year,15,Cash,3,6.0,No
C08515,Male,43.0,101.79,Monthly,3,Credit Card,4,8.0,No
C08516,Male,28.0,62.52,Monthly,6,Credit Card,5,4.0,Yes
C08517,Female,18.0,57.98,Two-Year,9,Bank Transfer,3,5.0,No
C08518,Female,35.0,31.81,Monthly,15,E-Wallet,3,7.0,No
C08519,Male,20.0,73.49,Monthly,23,Bank Transfer,2,10.0,No
C08520,Female,36.0,43.73,Monthly,2,Bank Transfer,3,8.0,Yes
C08521,male,38.0,,Monthly,13,E-Wallet,1,6.0,No
C08522,Male,51.0,43.78,Monthly,8,Cash,1,4.0,No
C08523,Male,19.0,66.52,Yearly,11,E-Wallet,1,6.0,No
C08524,Male,48.0,27.36,Two-Year,9,Credit Card,1,9.0,No
C08525,Female,39.0,49.66,Monthly,8,E-Wallet,0,9.0,No
C08526,Male,50.0,84.87,Yearly,3,Credit Card,3,9.0,No
C08527,Male,32.0,31.17,Monthly,8,Bank Transfer,4,6.0,No
C08528,Female,22.0,59.02,Monthly,3,Bank Transfer,2,6.0,No
C08529,Female,23.0,41.09,Monthly,1,E-Wallet,3,4.0,No
C08530,Female,22.0,45.53,Monthly,6,Credit Card,2,8.0,Yes
C08531,Female,43.0,114.99,Monthly,1,E-Wallet,0,9.0,No
